scientific_name,rank,taxonomic_status,common_name,AphiaID,WORMS url,WORMS Api url,LSID,Run script,kingdom,subkingdom,infrakingdom,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,section,subsection,superfamily,epifamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,species,subspecies,parent,codes,taxon_ID,images,Species List,MARINe Codes
Caprella alaskana,SPECIES,ACCEPTED,Alaskan skeleton Shrimp,430787,http://www.marinespecies.org/aphia.php?p=taxdetails&id=430787,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/430787,urn:lsid:marinespecies.org:taxname:430787,https://airtable.com/tblLqtIyuwA7rbEC3/recNEWzHfSWVNaccI?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Caprellidira,,,Caprelloidea,,Caprellidae,Caprellinae,,,,Caprella,,Caprella alaskana,,Caprella,"CAPA,CAPA,CAPA",recNEWzHfSWVNaccI,,,
Dulichiidae,FAMILY,ACCEPTED,,236746,http://www.marinespecies.org/aphia.php?p=taxdetails&id=236746,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/236746,urn:lsid:marinespecies.org:taxname:236746,https://airtable.com/tblLqtIyuwA7rbEC3/recVRSu2k8uRvPLmK?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Caprellidira,,,Caprelloidea,,Dulichiidae,,,,,,,,,Caprelloidea,,recVRSu2k8uRvPLmK,,,
Dulichia,GENUS,ACCEPTED,,101734,http://www.marinespecies.org/aphia.php?p=taxdetails&id=101734,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/101734,urn:lsid:marinespecies.org:taxname:101734,https://airtable.com/tblLqtIyuwA7rbEC3/rec01KFuMuPei1PV7?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Caprellidira,,,Caprelloidea,,Dulichiidae,,,,,Dulichia,,,,Dulichiidae,,rec01KFuMuPei1PV7,,,
Dulichia rhabdoplastis,SPECIES,ACCEPTED,,489641,http://www.marinespecies.org/aphia.php?p=taxdetails&id=489641,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/489641,urn:lsid:marinespecies.org:taxname:489641,https://airtable.com/tblLqtIyuwA7rbEC3/recc7k0gyUQCKOrCc?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Caprellidira,,,Caprelloidea,,Dulichiidae,,,,,Dulichia,,Dulichia rhabdoplastis,,Dulichia,,recc7k0gyUQCKOrCc,,Quadra,
Corophiidira,PARVORDER,ACCEPTED,,719477,http://www.marinespecies.org/aphia.php?p=taxdetails&id=719477,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/719477,urn:lsid:marinespecies.org:taxname:719477,https://airtable.com/tblLqtIyuwA7rbEC3/recn8Vu9ytjmp8Bnp?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Corophiidira,,,,,,,,,,,,,,Corophiida,,recn8Vu9ytjmp8Bnp,,,
Corophioidea,SUPERFAMILY,ACCEPTED,,716535,http://www.marinespecies.org/aphia.php?p=taxdetails&id=716535,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/716535,urn:lsid:marinespecies.org:taxname:716535,https://airtable.com/tblLqtIyuwA7rbEC3/rech2IXihv0UgGNxv?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Corophiidira,,,Corophioidea,,,,,,,,,,,Corophiidira,,rech2IXihv0UgGNxv,,,
Corophiidae,FAMILY,ACCEPTED,,101376,http://www.marinespecies.org/aphia.php?p=taxdetails&id=101376,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/101376,urn:lsid:marinespecies.org:taxname:101376,https://airtable.com/tblLqtIyuwA7rbEC3/recbdBSNMl0n1N4MW?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Corophiidira,,,Corophioidea,,Corophiidae,,,,,,,,,Corophioidea,,recbdBSNMl0n1N4MW,,,
Corophiinae,SUBFAMILY,ACCEPTED,,431322,http://www.marinespecies.org/aphia.php?p=taxdetails&id=431322,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/431322,urn:lsid:marinespecies.org:taxname:431322,https://airtable.com/tblLqtIyuwA7rbEC3/rec8ZMZiCj4m6VPag?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Corophiidira,,,Corophioidea,,Corophiidae,Corophiinae,,,,,,,,Corophiidae,,rec8ZMZiCj4m6VPag,,,
Corophiini,TRIBE,ACCEPTED,,431323,http://www.marinespecies.org/aphia.php?p=taxdetails&id=431323,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/431323,urn:lsid:marinespecies.org:taxname:431323,https://airtable.com/tblLqtIyuwA7rbEC3/recH877y0X8ruPOJu?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Corophiidira,,,Corophioidea,,Corophiidae,Corophiinae,,Corophiini,,,,,,Corophiinae,,recH877y0X8ruPOJu,,,
Corophium,GENUS,ACCEPTED,,101489,http://www.marinespecies.org/aphia.php?p=taxdetails&id=101489,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/101489,urn:lsid:marinespecies.org:taxname:101489,https://airtable.com/tblLqtIyuwA7rbEC3/rec3BUqUf1Yk4eAAH?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Corophiidira,,,Corophioidea,,Corophiidae,Corophiinae,,Corophiini,,Corophium,,,,Corophiini,,rec3BUqUf1Yk4eAAH,,,
Corophium volutator,SPECIES,ACCEPTED,Amphipod,102101,http://www.marinespecies.org/aphia.php?p=taxdetails&id=102101,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/102101,urn:lsid:marinespecies.org:taxname:102101,https://airtable.com/tblLqtIyuwA7rbEC3/recWwnNsypnFMmjg9?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Corophiida,Corophiidira,,,Corophioidea,,Corophiidae,Corophiinae,,Corophiini,,Corophium,,Corophium volutator,,Corophium,"CORV,CORV",recWwnNsypnFMmjg9,,,
Isopoda,ORDER,ACCEPTED,Isopod,1131,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1131,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/1131,urn:lsid:marinespecies.org:taxname:1131,https://airtable.com/tblLqtIyuwA7rbEC3/recDJmyVojiafjITi?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,,,,,,,,,,,,,,,,,Peracarida,"ISOP,ISOP",recDJmyVojiafjITi,,,
Oniscidea,SUBORDER,ACCEPTED,,146505,http://www.marinespecies.org/aphia.php?p=taxdetails&id=146505,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/146505,urn:lsid:marinespecies.org:taxname:146505,https://airtable.com/tblLqtIyuwA7rbEC3/recfAzS4yy4dDHzSQ?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Oniscidea,,,,,,,,,,,,,,,,Isopoda,,recfAzS4yy4dDHzSQ,,,
Diplocheta,PARVORDER,ACCEPTED,,155741,http://www.marinespecies.org/aphia.php?p=taxdetails&id=155741,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/155741,urn:lsid:marinespecies.org:taxname:155741,https://airtable.com/tblLqtIyuwA7rbEC3/recVvgoBfkop1UlNt?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Oniscidea,,Diplocheta,,,,,,,,,,,,,,Oniscidea,,recVvgoBfkop1UlNt,,,
Ligiidae,FAMILY,ACCEPTED,,146997,http://www.marinespecies.org/aphia.php?p=taxdetails&id=146997,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/146997,urn:lsid:marinespecies.org:taxname:146997,https://airtable.com/tblLqtIyuwA7rbEC3/recmDVD6Q7OrLnUtD?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Oniscidea,,Diplocheta,,,,,Ligiidae,,,,,,,,,Diplocheta,,recmDVD6Q7OrLnUtD,,,
Ligia,GENUS,ACCEPTED,,146998,http://www.marinespecies.org/aphia.php?p=taxdetails&id=146998,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/146998,urn:lsid:marinespecies.org:taxname:146998,https://airtable.com/tblLqtIyuwA7rbEC3/recOYNF8IK2hEyCLS?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Oniscidea,,Diplocheta,,,,,Ligiidae,,,,,Ligia,,,,Ligiidae,,recOYNF8IK2hEyCLS,,,
Ligia occidentalis,SPECIES,ACCEPTED,Western sea slater,257557,http://www.marinespecies.org/aphia.php?p=taxdetails&id=257557,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/257557,urn:lsid:marinespecies.org:taxname:257557,https://airtable.com/tblLqtIyuwA7rbEC3/recJ6XcleNk8DGT2f?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Oniscidea,,Diplocheta,,,,,Ligiidae,,,,,Ligia,,Ligia occidentalis,,Ligia,,recJ6XcleNk8DGT2f,PXL_20240510_215424630.jpg (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/nEXkbSqOt_3iCLA-CDuUPA/V4Y56LLsciDgQLWfTvPvEMRbAh8EKwEKQL6wIEhcfGF07jSNye9sBc7f2Wn61ZMHgKMKNDjoCpTIVcWb3kcRT_Vh7u6g4xE0C0b0HfAt8QFTkMt_1fZ8m_edPN_BKvrECoHs7YUrinZfXH_xqViFfwWwPBvqr2FpKJVqNwGoFhfNNoruxB9KbwdupPUScOPM/gXk5UVAvr4NzX7PyO0knDhdOWmmR2o4RUYvTz01ccGI),Quadra,
Sphaeromatidea,SUBORDER,ACCEPTED,,292949,http://www.marinespecies.org/aphia.php?p=taxdetails&id=292949,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/292949,urn:lsid:marinespecies.org:taxname:292949,https://airtable.com/tblLqtIyuwA7rbEC3/recih3bLHOrfC2pPr?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Sphaeromatidea,,,,,,,,,,,,,,,,Isopoda,,recih3bLHOrfC2pPr,,,
Sphaeromatoidea,SUPERFAMILY,ACCEPTED,,292950,http://www.marinespecies.org/aphia.php?p=taxdetails&id=292950,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/292950,urn:lsid:marinespecies.org:taxname:292950,https://airtable.com/tblLqtIyuwA7rbEC3/rec7OIaDN7WDkzOuw?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Sphaeromatidea,,,,,Sphaeromatoidea,,,,,,,,,,,Sphaeromatidea,,rec7OIaDN7WDkzOuw,,,
Sphaeromatidae,FAMILY,ACCEPTED,,118277,http://www.marinespecies.org/aphia.php?p=taxdetails&id=118277,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/118277,urn:lsid:marinespecies.org:taxname:118277,https://airtable.com/tblLqtIyuwA7rbEC3/reci3P9LyeL4aQsD9?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Sphaeromatidea,,,,,Sphaeromatoidea,,Sphaeromatidae,,,,,,,,,Sphaeromatoidea,,reci3P9LyeL4aQsD9,,,
Gnorimosphaeroma,GENUS,ACCEPTED,,248784,http://www.marinespecies.org/aphia.php?p=taxdetails&id=248784,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/248784,urn:lsid:marinespecies.org:taxname:248784,https://airtable.com/tblLqtIyuwA7rbEC3/rec93cDk3u4jBKGQ6?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Sphaeromatidea,,,,,Sphaeromatoidea,,Sphaeromatidae,,,,,Gnorimosphaeroma,,,,Sphaeromatidae,,rec93cDk3u4jBKGQ6,,,
Gnorimosphaeroma oregonense,SPECIES,ACCEPTED,,1264222,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1264222,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/1264222,urn:lsid:marinespecies.org:taxname:1264222,https://airtable.com/tblLqtIyuwA7rbEC3/recR4T95V8j2RgDpE?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Sphaeromatidea,,,,,Sphaeromatoidea,,Sphaeromatidae,,,,,Gnorimosphaeroma,,Gnorimosphaeroma oregonense,,Gnorimosphaeroma,GNOO,recR4T95V8j2RgDpE,"Gnorimosphaeroma_oregonensis_47488_B1168_d02683.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/BVyIPcRbxq6_cO3fKTMC5A/CxBBC-OLdfdlxeui4nA6meYmUoIbJlw_F8fiB09aauLO4lrdLeXYO0pfDaVzD9fYP4QgaRHvnt3YmmKrT0mr_ZkBRyH_Xa9wHorgt7GvLM_FN2tonn79euYsgn5lkm1KCvvpuixDd2utZUm2UsqNwEWhHHyWMDLZaCVJYjURipRHYkdZndlSFlBZu_Uxvqma/hDEyP4turjRmTvhjMJXB7PwqJ-EcPyNpGhwucgspfwE),Gnorimosphaeroma_oregonensis_47489_B1169_d02715.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/qtsO-vIEOcsH568Etz31Sg/xcSg9hegQMU8pPpEKK2dRq0VqOjoGKyVudvYuy-V4gUNylFM6TqCJ5h6mdPtV7vy5w9qpWVlmr1P_aFN1bRDkA-kID_exxu1xmjai7hyvpMs9ixNZhJQDxXDXJ4ZBoLKIxrNl2dajyIt9faYFCPVOYbt23smujoBbsVR742EYLKbldDkuZgce2w8lQN4Bxxa/xkVPSLoaxNI0ZY0EyN1esFsIYBbVUqy1XoCu_CVQ12c),Gnorimosphaeroma_oregonensis_47808_B3728_d08375.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/Hmo29a_T_f8-WDKd0Zbl9Q/P5lLy9BVzu63gSnJwRseW7jrFvoakN-4S5Ep2-_vclntekIDQiCeIm65YGDn8pjwL4IHwt1dOKmLIkC1WopkG9U3Eva-zn8hB-HVOrqeOIzK5Q2z0VKkF2htr2cAXRVD2X7cZmYoB_8ZPRYqgdIKdX97GBaJFrxhLOgrBma4fJcsXOKNZDKdaWkH1vi7ztaY/lmX6yhxd-k8eGe-5bp_qeu0hPfm55TC7cd2uHuPIoNg),Gnorimosphaeroma_oregonensis_47809_B3729_d08385.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/xvVZnK2MReyvivDKPpQqeQ/OgRxN47FR0G81Nxm_rGUUuFBzBEXmJG4gMNJXCUgdzc3STmmFctkfDqts6YIwdoU9yvZfk-27bW8onzTN8RWLglOqtDYp6jXjI3amjf9UxItrjia26M4Yvcc6t7SwQ_KQi3wRD5zl56R18unIUV8ut1TnWtXcdGHt_d8Wbydl_tdWCjf5BkmGAzlFhUKUc1y/7St46Sz3EecQAT7ey9Lbkk69PD1ZekKkOgxe1CRVn-I)",,
Valvifera,SUBORDER,ACCEPTED,,13800,http://www.marinespecies.org/aphia.php?p=taxdetails&id=13800,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/13800,urn:lsid:marinespecies.org:taxname:13800,https://airtable.com/tblLqtIyuwA7rbEC3/rec9rhgRFCuT8qKJS?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Valvifera,,,,,,,,,,,,,,,,Isopoda,,rec9rhgRFCuT8qKJS,,,
Idoteidae,FAMILY,ACCEPTED,,118283,http://www.marinespecies.org/aphia.php?p=taxdetails&id=118283,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/118283,urn:lsid:marinespecies.org:taxname:118283,https://airtable.com/tblLqtIyuwA7rbEC3/rec5Hc1wWbNwoFzpv?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Valvifera,,,,,,,Idoteidae,,,,,,,,,Valvifera,,rec5Hc1wWbNwoFzpv,,,
Pentidotea,GENUS,ACCEPTED,,249157,http://www.marinespecies.org/aphia.php?p=taxdetails&id=249157,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/249157,urn:lsid:marinespecies.org:taxname:249157,https://airtable.com/tblLqtIyuwA7rbEC3/recxlGa1zZSxcTujF?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Valvifera,,,,,,,Idoteidae,,,,,Pentidotea,,,,Idoteidae,"IDOT,IDOT,PENT,IDOT",recxlGa1zZSxcTujF,,,
Pentidotea kirchanskii,SPECIES,ACCEPTED,,261975,http://www.marinespecies.org/aphia.php?p=taxdetails&id=261975,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/261975,urn:lsid:marinespecies.org:taxname:261975,https://airtable.com/tblLqtIyuwA7rbEC3/rec1is7jZ2hULQK0l?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Valvifera,,,,,,,Idoteidae,,,,,Pentidotea,,Pentidotea kirchanskii,,Pentidotea,"PEKI,IDKI",rec1is7jZ2hULQK0l,,,
Pentidotea montereyensis,SPECIES,ACCEPTED,Monterey isopod,261976,http://www.marinespecies.org/aphia.php?p=taxdetails&id=261976,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/261976,urn:lsid:marinespecies.org:taxname:261976,https://airtable.com/tblLqtIyuwA7rbEC3/recXjtOZDmDruznzH?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Valvifera,,,,,,,Idoteidae,,,,,Pentidotea,,Pentidotea montereyensis,,Pentidotea,,recXjtOZDmDruznzH,"A_Pentidotea montereyensis_53148BHAK-5816dHAKB_01351.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/6hIims9YJ3M0KYCbA8gtkg/7Ut7OJHV7_ONg07kfcAbnKnJ3CGGLMa9FcTtAnkAhVI_kJPApgssfEG8vMmLAKIDcQEgwEMJqDfoSeyd3gPHdiu0KUoNmj7BfkTQ74orViifpx4OXO0DJH3VI7_6sdvvPHpYtSVQ_j0bNwXx95IOAoCUp3pnjVKviT2o6oM-SB6EyLmaLMYMeiLgntSWuBkoGJG8iiiVTqjJicEGd-_09w/8J5ET8Ph95jw6xvLdDeGAE6kMFXHmQuvhuQRhF0jAP0),A_Pentidotea montereyensis_53144BHAK-5812dHAKB_01353.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/x4ohZKUtYSKGXS6aTtjPBA/Yjq9oRCZKmqDxqSnYJ_AM_BuF5gz8AUJYm8nDEW4kRfxj40_ydY6YuCBjWJ4R3qEH6iwx-AEGf-u_oUEJnvLRiEy1QePMbuF9W693lWCk_Ds1nSUJUr0hwtbe_EkOs_CCLMtlmRR3-6XfKxJWYJoJeopqy7sbZm-l1ITV8InjYCVKwAtdtL2iSLxQQqPLrkYJU2OEcuUdNkBcScv62AgIg/sNDgcDaHtkmlRL5aVSuk9tHrfZhR-1GokX26Nb8Ea_Y),A_Pentidotea montereyensis_53145BHAK-5813dHAKB_01357.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/pJp8X6nRJe3ISNnAI864JQ/hNOHva1qmdx4L4R7-B-j9Pbmxz3qJZ40HsUQyB9UFatOr4bzS8oSDt45aSSozirY4Dffz3gJ7Kt_VEarilK9Qpnbw2WIwLMOwwDRuASVyRW3o_0znorNN0ubma2AuCXUUa_ki7gBCCdib5wX9vVZgsZqOKN-65aj5JlRA2R7hY5dGSmNyj4JmWg1vK4yfYGDb_f8cU7xZZ-oAYMv0t6HDQ/eeZYKnOfUH-YAMgRJ92ho9HsAQ9tavIMFwMDBDyO5Pw),A_Pentidotea montereyensis_53146BHAK-5814dHAKB_01355.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/pWIOr7uxXtqf3h8x6OozfQ/DxA7SJBJH0vmyNAus4LibW_e5Jm6qfCdufQNR8Lw1tPlpnCsvLW_YmH7nrpMWv6rvR9i57eek32Qg4xBbrGZUSP8OZr7Arj6uEwwPitqvkQjssIqS-pK7xfJ3fRHgLJQfApJ6nmHijIN3FA19a6ywWQy-gPQwEzX5mK3DklloRbiPawyLLperzqO8Jolg3kNJ5nW8OJNpRueoLPwcDjNBw/WqIn9t4ExWOXmUsJ2uVjRD7IzZlPAsiTz9z-dEBRfg4),A_Pentidotea montereyensis_53147BHAK-5815dHAKB_01359.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/1yH0D_EEdXCXY043kI_RyQ/5XgpIJHXsCgZSnnVPpig6CeA23AWpJe5JdtdVMv3VeEQh1cFjULadNOBztDyMtHcgBtlSpwmbklpCPHzPDFh6NTlQGm_gD-0qc-2zYybe6RAlaJ0dt0T8mR5e-CvfpQ7_OMUtpVm07xbIGh0jTh8YSzpTt_pv0DEwHcf-VwsghlyJmCD2y0YNp2XvJj_RGDRLc59GRTy_ukFvHUG81GMAg/tDBmwHkBppbZG9IUxo2NiZrQG4V7Cg9VdaLdcy7TJ2U)",,
Pentidotea resecata,SPECIES,ACCEPTED,,261978,http://www.marinespecies.org/aphia.php?p=taxdetails&id=261978,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/261978,urn:lsid:marinespecies.org:taxname:261978,https://airtable.com/tblLqtIyuwA7rbEC3/recbBhf6kixJeJRGb?blocks=bli5ItEhTDGAFc32p,Animalia,,,Arthropoda,Crustacea,,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Isopoda,Valvifera,,,,,,,Idoteidae,,,,,Pentidotea,,Pentidotea resecata,,Pentidotea,"PERE,IDRE",recbBhf6kixJeJRGb,"A_Pentidotea resecata_47698BHAK-2863dHAK_06459.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/LVzE5hZuKYna5Kvyq5z8zg/kTLRSWUPlte_IdF3p8rCij2jp-S2FatO-R51x2G0wXyqYkI42MEgpCO2ojhrzBXsMrKogIbIB-MuwMOoR8YNOnVuwaidLmefU596bL_N9RgKKSBQkSPPSDr98k5eWc0X-5cGmyx27DaVNpFuWkd36rTHm7pRd-QKLBy1nJVHjAzmaz3w1LTz2vzP_uGBc23oPqNILOL99oq0JKyaMl0g3g/CPP8Fn1AJed35YdsJ7mJIM6wWiq6U-ccOtCY8N692B8),A_Pentidotea resecata_49479BHAK-2785dHAK_06490.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/MUa1QB2Xme8dxWDgPHVBPg/dW4Q6roRjoqJD_WvEGikn2sOdWM2o0H1pQ_jU722egJkZ-GR22NlVdvghHs3caayVCof78k_e_oRC9ONAe8KIWoAFbqHKZAFo9uAK2aM9DyrjF2LuXpEsc9GOh5OixUYLVHepL_7ZRrQ2cYyE3HQv25L6jwb9BNS7ftFKlOlpP6ytpYttKTz3SB3wu42k6Us4aiL9VpwwyydZXTQ4BgGwA/oY_y19T91LTBlYBgWfNYkDqDVCiHIbbfgasG-fjFPWI),A_Pentidotea resecata_49544BHAK-2656dHAK_06101.JPG (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/SOCvmebuHxi7Lec2KJozmg/KydVhIP7CtcX3atVhZ7EceSqKY8gi-N26XdxSK2yrFBo72swFgUAJbkkxuLci2mD7lAPAA2hfozRcSALEw1lHZLBitGMJ_FqQ8B4Q2z_dIPDSm15P6QiWK-hOr7-Psg501zC2rg7XPLIUDhucdsqKuVrVk0Sslrr-MSZ7S-fy6D7JawFwXSC8DJBKh4d9Nth4AOfiIspGqsfkXyRyZBEkQ/PfSQziYAMllnRqCr15xy-YI_WCILNJ79qt4DqOdOP4s)",,
