eventID,observationID,scientificName,scientificNameID,taxonRank,authority,vernacularName,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,basisOfRecord,occurrenceStatus,occurrenceRemarks
RICE003_FB_2016-09-17_MQ3,RICE003_FB_2016-09-17_MQ3_73,Hemigrapsus nudus,urn:lsid:marinespecies.org:taxname:444776,SPECIES,"(Dana, 1851)",Purple Shore Crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE003_FB_2016-09-17_MQ3,RICE003_FB_2016-09-17_MQ3_74,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE003_FB_2016-09-17_MQ4,RICE003_FB_2016-09-17_MQ4_75,Pentidotea,urn:lsid:marinespecies.org:taxname:249157,GENUS,"Richardson, 1905",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_FB_2016-11-12_FQ1,RICE004_FB_2016-11-12_FQ1_76,Pentidotea,urn:lsid:marinespecies.org:taxname:249157,GENUS,"Richardson, 1905",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_FB_2016-11-12_FQ1,RICE004_FB_2016-11-12_FQ1_77,Pagurus,urn:lsid:marinespecies.org:taxname:106854,GENUS,"Fabricius, 1775",Pagurus hermit crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_FB_2016-11-12_FQ1,RICE004_FB_2016-11-12_FQ1_78,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_FB_2016-11-12_FQ2,RICE004_FB_2016-11-12_FQ2_79,Pentidotea,urn:lsid:marinespecies.org:taxname:249157,GENUS,"Richardson, 1905",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_FB_2016-11-12_FQ2,RICE004_FB_2016-11-12_FQ2_80,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_FB_2016-11-12_FQ3,RICE004_FB_2016-11-12_FQ3_81,Pentidotea,urn:lsid:marinespecies.org:taxname:249157,GENUS,"Richardson, 1905",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_FB_2016-11-12_FQ4,RICE004_FB_2016-11-12_FQ4_82,Cyanoplax,urn:lsid:marinespecies.org:taxname:385574,GENUS,"Pilsbry, 1892",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_FB_2016-11-12_FQ4,RICE004_FB_2016-11-12_FQ4_83,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_FB_2016-11-12_FQ5,RICE004_FB_2016-11-12_FQ5_84,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_FB_2016-11-12_MQ2,RICE004_FB_2016-11-12_MQ2_85,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_BQ2,RICE004_WB_2016-11-13_BQ2_86,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ1,RICE004_WB_2016-11-13_FQ1_87,Cyanoplax,urn:lsid:marinespecies.org:taxname:385574,GENUS,"Pilsbry, 1892",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ1,RICE004_WB_2016-11-13_FQ1_88,Pagurus granosimanus,urn:lsid:marinespecies.org:taxname:366694,SPECIES,"(Stimpson, 1859)",Granular hermit crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ3,RICE004_WB_2016-11-13_FQ3_89,Hemigrapsus nudus,urn:lsid:marinespecies.org:taxname:444776,SPECIES,"(Dana, 1851)",Purple Shore Crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ3,RICE004_WB_2016-11-13_FQ3_90,Cyanoplax,urn:lsid:marinespecies.org:taxname:385574,GENUS,"Pilsbry, 1892",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ3,RICE004_WB_2016-11-13_FQ3_91,Pagurus granosimanus,urn:lsid:marinespecies.org:taxname:366694,SPECIES,"(Stimpson, 1859)",Granular hermit crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ3,RICE004_WB_2016-11-13_FQ3_92,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ4,RICE004_WB_2016-11-13_FQ4_93,Cyanoplax,urn:lsid:marinespecies.org:taxname:385574,GENUS,"Pilsbry, 1892",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ4,RICE004_WB_2016-11-13_FQ4_94,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ5,RICE004_WB_2016-11-13_FQ5_95,Cyanoplax,urn:lsid:marinespecies.org:taxname:385574,GENUS,"Pilsbry, 1892",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ5,RICE004_WB_2016-11-13_FQ5_96,Pagurus granosimanus,urn:lsid:marinespecies.org:taxname:366694,SPECIES,"(Stimpson, 1859)",Granular hermit crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_FQ5,RICE004_WB_2016-11-13_FQ5_97,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ1,RICE004_WB_2016-11-13_MQ1_98,Nucella ostrina,urn:lsid:marinespecies.org:taxname:404225,SPECIES,"(A. Gould, 1852)",Northern striped dog whelk,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,11,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ1,RICE004_WB_2016-11-13_MQ1_99,Pagurus granosimanus,urn:lsid:marinespecies.org:taxname:366694,SPECIES,"(Stimpson, 1859)",Granular hermit crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ1,RICE004_WB_2016-11-13_MQ1_100,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ2,RICE004_WB_2016-11-13_MQ2_101,Hemigrapsus nudus,urn:lsid:marinespecies.org:taxname:444776,SPECIES,"(Dana, 1851)",Purple Shore Crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ2,RICE004_WB_2016-11-13_MQ2_102,Nucella ostrina,urn:lsid:marinespecies.org:taxname:404225,SPECIES,"(A. Gould, 1852)",Northern striped dog whelk,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,11,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ3,RICE004_WB_2016-11-13_MQ3_103,Hemigrapsus nudus,urn:lsid:marinespecies.org:taxname:444776,SPECIES,"(Dana, 1851)",Purple Shore Crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ3,RICE004_WB_2016-11-13_MQ3_104,Nucella ostrina,urn:lsid:marinespecies.org:taxname:404225,SPECIES,"(A. Gould, 1852)",Northern striped dog whelk,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,36,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ3,RICE004_WB_2016-11-13_MQ3_105,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_106,Calliostoma,urn:lsid:marinespecies.org:taxname:138584,GENUS,"Swainson, 1840",Calliostoma topsnail,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_107,Hemigrapsus nudus,urn:lsid:marinespecies.org:taxname:444776,SPECIES,"(Dana, 1851)",Purple Shore Crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ4,RICE004_WB_2016-11-13_MQ4_108,Nucella ostrina,urn:lsid:marinespecies.org:taxname:404225,SPECIES,"(A. Gould, 1852)",Northern striped dog whelk,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_WB_2016-11-13_MQ5,RICE004_WB_2016-11-13_MQ5_109,Hemigrapsus nudus,urn:lsid:marinespecies.org:taxname:444776,SPECIES,"(Dana, 1851)",Purple Shore Crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_FQ2,RICE004_NB_2016-11-14_FQ2_110,Cyanoplax,urn:lsid:marinespecies.org:taxname:385574,GENUS,"Pilsbry, 1892",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_FQ2,RICE004_NB_2016-11-14_FQ2_111,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,9,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_FQ3,RICE004_NB_2016-11-14_FQ3_112,Pagurus,urn:lsid:marinespecies.org:taxname:106854,GENUS,"Fabricius, 1775",Pagurus hermit crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_FQ3,RICE004_NB_2016-11-14_FQ3_113,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_FQ4,RICE004_NB_2016-11-14_FQ4_114,Cyanoplax,urn:lsid:marinespecies.org:taxname:385574,GENUS,"Pilsbry, 1892",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_FQ4,RICE004_NB_2016-11-14_FQ4_115,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_FQ5,RICE004_NB_2016-11-14_FQ5_116,Cyanoplax,urn:lsid:marinespecies.org:taxname:385574,GENUS,"Pilsbry, 1892",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ1,RICE004_NB_2016-11-14_MQ1_117,Hemigrapsus nudus,urn:lsid:marinespecies.org:taxname:444776,SPECIES,"(Dana, 1851)",Purple Shore Crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ1,RICE004_NB_2016-11-14_MQ1_118,Platyhelminthes,urn:lsid:marinespecies.org:taxname:793,PHYLUM,"Minot, 1876",Flatworm,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ1,RICE004_NB_2016-11-14_MQ1_119,Animalia,urn:lsid:marinespecies.org:taxname:2,KINGDOM,NA,Animals,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,"original entry was ""annelid'"
RICE004_NB_2016-11-14_MQ1,RICE004_NB_2016-11-14_MQ1_120,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ2,RICE004_NB_2016-11-14_MQ2_121,Hemigrapsus nudus,urn:lsid:marinespecies.org:taxname:444776,SPECIES,"(Dana, 1851)",Purple Shore Crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ2,RICE004_NB_2016-11-14_MQ2_122,Pagurus,urn:lsid:marinespecies.org:taxname:106854,GENUS,"Fabricius, 1775",Pagurus hermit crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ2,RICE004_NB_2016-11-14_MQ2_123,Platyhelminthes,urn:lsid:marinespecies.org:taxname:793,PHYLUM,"Minot, 1876",Flatworm,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ3,RICE004_NB_2016-11-14_MQ3_124,Hemigrapsus nudus,urn:lsid:marinespecies.org:taxname:444776,SPECIES,"(Dana, 1851)",Purple Shore Crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ3,RICE004_NB_2016-11-14_MQ3_125,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,8,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ4,RICE004_NB_2016-11-14_MQ4_126,Hemigrapsus nudus,urn:lsid:marinespecies.org:taxname:444776,SPECIES,"(Dana, 1851)",Purple Shore Crab,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ4,RICE004_NB_2016-11-14_MQ4_127,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE004_NB_2016-11-14_MQ5,RICE004_NB_2016-11-14_MQ5_128,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_FB_2017-02-22_BQ5,RICE005_FB_2017-02-22_BQ5_129,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,16,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_FB_2017-02-22_FQ1,RICE005_FB_2017-02-22_FQ1_130,Mopalia,urn:lsid:marinespecies.org:taxname:385567,GENUS,"Gray, 1847",Mopalia chiton,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_FB_2017-02-22_FQ1,RICE005_FB_2017-02-22_FQ1_131,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,7,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_FB_2017-02-22_FQ3,RICE005_FB_2017-02-22_FQ3_132,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_FB_2017-02-22_FQ4,RICE005_FB_2017-02-22_FQ4_133,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,7,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_FB_2017-02-22_FQ5,RICE005_FB_2017-02-22_FQ5_134,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,7,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_FB_2017-02-22_MQ2,RICE005_FB_2017-02-22_MQ2_135,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,10,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_NB_2017-02-23_FQ1,RICE005_NB_2017-02-23_FQ1_136,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_NB_2017-02-23_FQ2,RICE005_NB_2017-02-23_FQ2_137,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,7,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_NB_2017-02-23_FQ3,RICE005_NB_2017-02-23_FQ3_138,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_NB_2017-02-23_FQ4,RICE005_NB_2017-02-23_FQ4_139,Cyanoplax,urn:lsid:marinespecies.org:taxname:385574,GENUS,"Pilsbry, 1892",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_NB_2017-02-23_FQ4,RICE005_NB_2017-02-23_FQ4_140,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,8,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE005_NB_2017-02-23_FQ5,RICE005_NB_2017-02-23_FQ5_141,Gastropoda,urn:lsid:marinespecies.org:taxname:101,CLASS,"Cuvier, 1795",NA,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
